span,IGNORANCE TYPE
"[""Overall, however, the current study's findings suggest that dietary variables may exert more of an effect than maternal psychosocial variables on offspring weight outcomes.""]",0
"Birth weight is an independent predictor of the development of obesity; however, increases in weight during the first 3–6 months of life are also influential on long-term increased risk of obesity [47,48].",0
Future research is needed to determine whether differences in postnatal feeding behaviors might explain differential growth rates in offspring of normal weight and overweight/obese mothers.,0
Excessive GWG was related to offspring weight but more strongly at birth than at 6 months and was not significantly related to changes in WFA z -scores.,0
"The association between GWG and offspring overweight may decrease as children grow older [49,50].",0
"Similarly, maternal prenatal behaviors may differentially impact birth and 6 months offspring weights (e.g., protein impacting 6 month but not birth weight in the current study).",0
"Interestingly, adjustment for GWG attenuated but generally did not completely remove the impact of dietary variables on offspring weight, particularly at 6 months.",0
This suggests that dietary exposures may impact offspring weight status above and beyond the potential influence of excessive GWG.,0
"Future research with more frequent assessments of offspring weight and, potentially, analysis of growth velocities [51] might better inform how and when nutrient exposures in pregnancy impact growth.",0
"This study is one of the first to prospectively examine impacts of prenatal diet, physical activity, and psychosocial exposures on offspring weight outcomes in a diverse sample.",0
"The sample was diverse but self-selected and free of diseases that might contraindicate participation in a lifestyle intervention study; thus, findings may not generalize to the population at large.",0
"A self-report, food frequency questionnaire was used, which is useful in ranking nutrient intakes of individual subjects but can be subject to bias, particularly in obese individuals [52].",0
"[""This study's focus was on predictors of large for gestational age at birth and 6 months, but future research is needed to examine predictors of small for gestational age, which may also predispose offspring to increased fat mass and incidence of metabolic syndrome as children and adults [53].""]",0
"[""Conclusions\nFindings from the current study indicate that excessive GWG and mothers' eating behaviors during pregnancy, especially intake of sweets in overweight/obese mothers, may influence offspring weight status early in infancy.""]",0
More research with larger sample sizes and frequent assessments of diet is needed to inform the impact of timing of nutrient exposures on offspring weight status.,0
"Also, future adequately powered randomized clinical trials are needed to determine whether modifying maternal prenatal behaviors and GWG can prevent offspring obesity.",0
"Identifying modifiable, prenatal causes of childhood obesity will inform future interventions targeting pregnancy as a “teachable moment” for primary and secondary obesity prevention.",0
"Effect on the incidence of pneumonia of vitamin D supplementation by quarterly bolus dose to infants in Kabul: a randomised controlled superiority trial\n\nAbstractSummary\n\nBackground\nVitamin D has a role in regulating immune function, and its deficiency is a suggested risk factor for childhood pneumonia.",0
Our aim was to assess whether oral supplementation of vitamin D3(cholecalciferol) will reduce the incidence and severity of pneumonia in a high-risk infant population.,0
"From 652 children during five separate periods of testing serum calcifediol, only one child in each of two testing periods had results greater than 375 nmol/L in the intervention group—a toxic level.",0
Introduction\nAfghanistan has the third highest mortality of children younger than 5 years in the world (257 per 1000 livebirths); a leading cause of this is pneumonia.,0
Two hospital-based case-control studies in Ethiopia1and India2suggest that vitamin D deficiency might substantially increase the risk of severe pneumonia in children.,0
